Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Student Age,Response Time (s)
1195,Portugal,785,1,Basic,Linear Algebra,Linear Transformations,28.0,60.0
1130,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,18.0,91.0
359,Portugal,785,1,Basic,Linear Algebra,Linear Transformations,22.0,57.0
468,Portugal,785,1,Basic,Linear Algebra,Linear Transformations,18.0,91.0
899,Lithuania,785,0,Basic,Linear Algebra,Linear Transformations,29.0,106.0
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,22.0,54.0
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,22.0,75.0
1220,Slovenia,785,0,Basic,Linear Algebra,Linear Transformations,22.0,58.0
1220,Slovenia,785,1,Basic,Linear Algebra,,22.0,29.0
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,22.0,46.0
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,22.0,51.0
884,Italy,785,0,Basic,Linear Algebra,Linear Transformations,29.0,67.0
851,Italy,785,0,Basic,Linear Algebra,Linear Transformations,37.0,43.0
851,Italy,785,0,Basic,Linear Algebra,Linear Transformations,37.0,44.0
633,Italy,785,1,Basic,Linear Algebra,Linear Transformations,20.0,56.0
851,Italy,785,0,Basic,Linear Algebra,Linear Transformations,37.0,53.0
955,Lithuania,785,0,Basic,Linear Algebra,Linear Transformations,21.0,62.0
1322,Italy,785,0,Basic,Linear Algebra,Linear Transformations,18.0,62.0
1322,Italy,785,1,Basic,Linear Algebra,Linear Transformations,18.0,80.0
1322,Italy,785,0,Basic,Linear Algebra,Linear Transformations,18.0,30.0
840,Italy,785,1,Basic,Linear Algebra,Linear Transformations,27.0,61.0
634,Italy,785,0,Basic,Linear Algebra,Linear Transformations,18.0,49.0
351,Portugal,786,0,Basic,Fundamental Mathematics,Algebraic expressions,25.0,53.0
201,Lithuania,786,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,51.0
985,Romania,786,1,Basic,Fundamental Mathematics,Algebraic expressions,24.0,35.0
510,Portugal,786,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,87.0
511,Portugal,786,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,35.0
71,Portugal,786,1,Basic,Fundamental Mathematics,Algebraic expressions,19.0,36.0
407,Portugal,786,0,Basic,Fundamental Mathematics,Algebraic expressions,18.0,39.0
219,Lithuania,786,0,Basic,Fundamental Mathematics,Algebraic expressions,18.0,78.0
142,Portugal,786,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,42.0
204,Lithuania,786,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,79.0
625,Russian Federation,786,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,54.0
351,Portugal,787,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,69.0
344,Portugal,787,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,48.0
510,Portugal,787,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,60.0
524,Portugal,787,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,46.0
524,Portugal,787,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,83.0
524,Portugal,787,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,66.0
1486,Portugal,787,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,38.0
1274,Portugal,787,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,30.0
1274,Portugal,787,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,56.0
406,Portugal,787,1,Basic,Fundamental Mathematics,,24.0,71.0
219,Lithuania,787,0,Basic,Fundamental Mathematics,Algebraic expressions,18.0,65.0
37,Portugal,787,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,48.0
177,Italy,787,1,Basic,Fundamental Mathematics,Algebraic expressions,18.0,80.0
625,Russian Federation,787,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,53.0
625,Russian Federation,787,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,56.0
351,Portugal,788,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,71.0
985,Romania,788,1,Basic,Fundamental Mathematics,Algebraic expressions,24.0,59.0
524,Portugal,788,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,36.0
524,Portugal,788,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,49.0
483,Portugal,788,1,Basic,Fundamental Mathematics,Algebraic expressions,18.0,46.0
1486,Portugal,788,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,59.0
1274,Portugal,788,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,87.0
1274,Portugal,788,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,30.0
174,Portugal,788,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,46.0
525,Portugal,788,0,Basic,Fundamental Mathematics,Algebraic expressions,29.0,73.0
405,Portugal,788,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,81.0
80,Lithuania,788,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,69.0
142,Portugal,788,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,80.0
176,Italy,788,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,70.0
985,Romania,789,1,Basic,Fundamental Mathematics,Algebraic expressions,24.0,84.0
1518,Portugal,789,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,59.0
510,Portugal,789,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,75.0
510,Portugal,789,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,51.0
524,Portugal,789,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,61.0
1274,Portugal,789,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,78.0
511,Portugal,789,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,78.0
511,Portugal,789,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,52.0
525,Portugal,789,0,Basic,Fundamental Mathematics,Algebraic expressions,29.0,70.0
219,Lithuania,789,0,Basic,Fundamental Mathematics,Algebraic expressions,18.0,31.0
625,Russian Federation,789,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,65.0
625,Russian Federation,790,1,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,93.0
625,Russian Federation,792,1,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,96.0
625,Russian Federation,792,1,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,105.0
625,Russian Federation,792,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,59.0
351,Portugal,793,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,82.0
351,Portugal,793,1,Basic,,Algebraic expressions,25.0,51.0
175,Italy,793,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,40.0
524,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,43.0
524,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,77.0
1274,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,45.0
511,Portugal,793,1,Basic,Fundamental Mathematics,Algebraic expressions,36.0,69.0
509,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,27.0,65.0
509,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,27.0,72.0
525,Portugal,793,1,Basic,Fundamental Mathematics,Algebraic expressions,29.0,37.0
511,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,51.0
71,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,70.0
359,Portugal,793,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,28.0
52,Portugal,793,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,49.0
625,Russian Federation,793,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,46.0
351,Portugal,794,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,59.0
175,Italy,794,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,71.0
985,Romania,794,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,55.0
524,Portugal,794,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,62.0
524,Portugal,794,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,74.0
1274,Portugal,794,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,59.0
511,Portugal,794,1,Basic,Fundamental Mathematics,Algebraic expressions,36.0,46.0
64,Portugal,794,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,69.0
625,Russian Federation,794,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,28.0
625,Russian Federation,794,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,30.0
351,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,69.0
351,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,88.0
351,Portugal,795,0,Basic,Fundamental Mathematics,Algebraic expressions,25.0,58.0
81,Lithuania,795,1,Basic,Fundamental Mathematics,Algebraic expressions,26.0,81.0
175,Italy,795,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,73.0
510,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,61.0
483,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,18.0,33.0
1486,Portugal,795,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,44.0
1274,Portugal,795,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,45.0
406,Portugal,795,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,66.0
511,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,36.0,67.0
509,Portugal,795,0,Basic,Fundamental Mathematics,Algebraic expressions,27.0,31.0
525,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,29.0,55.0
511,Portugal,795,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,29.0
525,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,29.0,43.0
525,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,29.0,48.0
405,Portugal,795,1,Basic,Fundamental Mathematics,Algebraic expressions,19.0,55.0
219,Lithuania,795,1,Basic,Fundamental Mathematics,Algebraic expressions,18.0,52.0
176,Italy,795,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,43.0
177,Italy,795,0,Basic,Fundamental Mathematics,Algebraic expressions,18.0,83.0
625,Russian Federation,795,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,62.0
625,Russian Federation,795,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,102.0
351,Portugal,796,1,Basic,Fundamental Mathematics,Algebraic expressions,25.0,62.0
351,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,25.0,65.0
351,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,25.0,91.0
344,Portugal,796,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,45.0
985,Romania,796,1,Basic,Fundamental Mathematics,Algebraic expressions,24.0,34.0
524,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,48.0
1486,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,72.0
1274,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,50.0
511,Portugal,796,1,Basic,Fundamental Mathematics,,36.0,30.0
511,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,49.0
71,Portugal,796,1,Basic,Fundamental Mathematics,Algebraic expressions,19.0,100.0
1379,Portugal,796,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,72.0
64,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,,52.0
359,Portugal,796,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,69.0
80,Lithuania,796,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,62.0
176,Italy,796,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,62.0
204,Lithuania,796,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,29.0
625,Russian Federation,796,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,29.0
625,Russian Federation,796,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,
351,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,25.0,75.0
202,Lithuania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,26.0,35.0
203,Lithuania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,28.0,58.0
201,Lithuania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,78.0
199,Lithuania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,77.0
175,Italy,798,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,68.0
985,Romania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,41.0
985,Romania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,24.0,65.0
510,Portugal,798,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,66.0
510,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,21.0,70.0
524,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,69.0
524,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,23.0,87.0
197,Portugal,798,1,Basic,Fundamental Mathematics,Algebraic expressions,22.0,81.0
189,Portugal,798,1,Basic,Fundamental Mathematics,Algebraic expressions,20.0,90.0
511,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,36.0,78.0
1379,Portugal,798,1,Basic,Fundamental Mathematics,Algebraic expressions,21.0,83.0
359,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,34.0
359,Portugal,798,0,Basic,Fundamental Mathematics,Algebraic expressions,22.0,70.0
80,Lithuania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,19.0,59.0
176,Italy,798,1,Basic,Fundamental Mathematics,Algebraic expressions,23.0,47.0
177,Italy,798,1,Basic,Fundamental Mathematics,Algebraic expressions,18.0,73.0
204,Lithuania,798,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,30.0
625,Russian Federation,798,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,30.0
625,Russian Federation,798,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,94.0
625,Russian Federation,798,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,72.0
625,Russian Federation,798,0,Basic,Fundamental Mathematics,Algebraic expressions,20.0,
625,Russian Federation,799,1,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,76.0
625,Russian Federation,799,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,58.0
625,Russian Federation,800,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,82.0
625,Russian Federation,800,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,119.0
625,Russian Federation,800,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,67.0
625,Russian Federation,802,1,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,55.0
625,Russian Federation,802,0,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,80.0
625,Russian Federation,802,1,Advanced,Fundamental Mathematics,Algebraic expressions,20.0,66.0
689,Portugal,818,0,Basic,Optimization,Nonlinear Optimization,18.0,49.0
380,Portugal,818,0,Basic,Optimization,Nonlinear Optimization,37.0,49.0
898,Portugal,818,0,Basic,Optimization,Nonlinear Optimization,18.0,36.0
851,Italy,818,1,Basic,Optimization,Nonlinear Optimization,37.0,93.0
851,Italy,818,0,Basic,Optimization,Nonlinear Optimization,37.0,99.0
689,Portugal,820,0,Basic,Optimization,Nonlinear Optimization,18.0,67.0
851,Italy,820,1,Basic,Optimization,Nonlinear Optimization,37.0,69.0
37,Portugal,820,1,Basic,Optimization,Nonlinear Optimization,22.0,30.0
689,Portugal,821,1,,Optimization,Nonlinear Optimization,18.0,29.0
689,Portugal,821,1,Basic,Optimization,Nonlinear Optimization,18.0,36.0
1479,Portugal,821,0,Basic,Optimization,Nonlinear Optimization,18.0,50.0
851,Italy,821,1,Basic,Optimization,Nonlinear Optimization,37.0,69.0
851,Italy,821,0,Basic,Optimization,Nonlinear Optimization,37.0,69.0
37,Portugal,821,0,Basic,Optimization,Nonlinear Optimization,22.0,99.0
37,Portugal,821,1,Basic,Optimization,Nonlinear Optimization,22.0,74.0
165,Portugal,828,0,Basic,Differential Equations,Differential Equations,27.0,48.0
26,Portugal,828,1,Basic,Differential Equations,Differential Equations,28.0,82.0
1516,Portugal,829,0,Basic,Differential Equations,Differential Equations,24.0,62.0
26,Portugal,829,1,Basic,Differential Equations,Differential Equations,28.0,34.0
26,Portugal,829,1,Basic,Differential Equations,Differential Equations,28.0,57.0
26,Portugal,829,0,Basic,Differential Equations,Differential Equations,28.0,47.0
1557,Portugal,829,0,Basic,Differential Equations,Differential Equations,22.0,105.0
26,Portugal,831,1,Basic,Differential Equations,Differential Equations,28.0,102.0
1557,Portugal,831,0,Basic,Differential Equations,Differential Equations,22.0,70.0
61,Portugal,831,0,Basic,Differential Equations,Differential Equations,35.0,70.0
1557,Portugal,832,0,Basic,Differential Equations,Differential Equations,22.0,80.0
1561,Portugal,833,0,Advanced,Differential Equations,Differential Equations,23.0,73.0
215,Lithuania,834,1,Basic,Differential Equations,Differential Equations,28.0,81.0
26,Portugal,834,1,Basic,Differential Equations,Differential Equations,28.0,47.0
1557,Portugal,834,1,Basic,Differential Equations,Differential Equations,22.0,68.0
552,Portugal,835,0,Basic,Differential Equations,Differential Equations,27.0,42.0
26,Portugal,835,1,Basic,Differential Equations,Differential Equations,28.0,48.0
1557,Portugal,835,0,Basic,Differential Equations,Differential Equations,22.0,53.0
80,Lithuania,836,1,Basic,Differential Equations,Differential Equations,19.0,75.0
155,Spain,836,1,Basic,Differential Equations,Differential Equations,26.0,74.0
552,Portugal,837,1,Basic,Differential Equations,Differential Equations,27.0,61.0
26,Portugal,837,1,Basic,Differential Equations,Differential Equations,28.0,92.0
80,Lithuania,837,0,Basic,Differential Equations,Differential Equations,19.0,37.0
61,Portugal,837,0,Basic,Differential Equations,Differential Equations,35.0,89.0
509,Portugal,848,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,27.0,38.0
80,Lithuania,848,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,19.0,65.0
411,Portugal,849,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,21.0,81.0
1292,Italy,849,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,20.0,38.0
1292,Italy,849,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,20.0,67.0
455,Portugal,850,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,18.0,75.0
510,Portugal,850,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,21.0,63.0
411,Portugal,851,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,21.0,28.0
37,Portugal,851,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,22.0,82.0
509,Portugal,852,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,27.0,86.0
71,Portugal,852,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,19.0,49.0
411,Portugal,852,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,21.0,41.0
1292,Italy,852,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,20.0,46.0
91,Lithuania,853,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,27.0,29.0
510,Portugal,853,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,21.0,28.0
411,Portugal,853,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,21.0,86.0
36,Portugal,853,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,22.0,61.0
1292,Italy,853,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,20.0,84.0
374,Portugal,853,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,18.0,38.0
1517,Portugal,854,0,Advanced,,Eigenvalues and Eigenvectors,22.0,77.0
599,Italy,854,1,Advanced,Linear Algebra,Eigenvalues and Eigenvectors,20.0,86.0
411,Portugal,856,1,Advanced,Linear Algebra,Eigenvalues and Eigenvectors,21.0,60.0
599,Italy,856,1,Advanced,Linear Algebra,Eigenvalues and Eigenvectors,20.0,60.0
1517,Portugal,857,1,Advanced,Linear Algebra,Eigenvalues and Eigenvectors,22.0,85.0
599,Italy,857,1,Advanced,Linear Algebra,Eigenvalues and Eigenvectors,20.0,49.0
689,Portugal,858,1,Basic,Optimization,Nonlinear Optimization,18.0,37.0
689,Portugal,858,0,Basic,Optimization,Nonlinear Optimization,18.0,76.0
851,Italy,858,0,Basic,Optimization,Nonlinear Optimization,37.0,49.0
1525,Portugal,859,0,Basic,Optimization,Nonlinear Optimization,25.0,35.0
380,Portugal,859,0,Basic,Optimization,Nonlinear Optimization,37.0,66.0
1171,Portugal,859,0,,Optimization,Nonlinear Optimization,23.0,41.0
689,Portugal,860,1,Basic,Optimization,Nonlinear Optimization,18.0,43.0
1525,Portugal,860,0,Basic,Optimization,Nonlinear Optimization,25.0,74.0
898,Portugal,860,0,Basic,Optimization,Nonlinear Optimization,18.0,66.0
851,Italy,860,1,Basic,Optimization,Nonlinear Optimization,37.0,75.0
851,Italy,860,1,Basic,Optimization,Nonlinear Optimization,37.0,95.0
851,Italy,860,0,Basic,Optimization,Nonlinear Optimization,37.0,32.0
37,Portugal,860,0,Basic,Optimization,Nonlinear Optimization,22.0,70.0
1022,Lithuania,861,0,Basic,Optimization,Nonlinear Optimization,23.0,46.0
689,Portugal,861,1,Basic,Optimization,Nonlinear Optimization,18.0,58.0
1525,Portugal,861,0,Basic,Optimization,Nonlinear Optimization,25.0,54.0
380,Portugal,861,1,Basic,Optimization,Nonlinear Optimization,37.0,29.0
851,Italy,861,1,Basic,Optimization,Nonlinear Optimization,37.0,46.0
851,Italy,861,0,Basic,Optimization,Nonlinear Optimization,37.0,97.0
689,Portugal,862,0,Basic,Optimization,Nonlinear Optimization,18.0,74.0
380,Portugal,862,1,Basic,Optimization,Nonlinear Optimization,37.0,69.0
851,Italy,862,1,Basic,Optimization,Nonlinear Optimization,37.0,39.0
37,Portugal,862,0,Basic,Optimization,Nonlinear Optimization,22.0,90.0
689,Portugal,863,1,Basic,Optimization,Nonlinear Optimization,18.0,95.0
1171,Portugal,863,1,Basic,Optimization,Nonlinear Optimization,23.0,59.0
380,Portugal,864,0,Basic,Optimization,Nonlinear Optimization,37.0,50.0
898,Portugal,864,1,Basic,Optimization,Nonlinear Optimization,18.0,81.0
851,Italy,864,1,Basic,Optimization,Nonlinear Optimization,37.0,64.0
689,Portugal,865,0,Basic,Optimization,Nonlinear Optimization,18.0,68.0
689,Portugal,865,1,Basic,Optimization,Nonlinear Optimization,18.0,91.0
380,Portugal,865,1,Basic,Optimization,Nonlinear Optimization,37.0,75.0
380,Portugal,865,0,Basic,Optimization,Nonlinear Optimization,37.0,57.0
851,Italy,865,1,Basic,Optimization,Nonlinear Optimization,37.0,37.0
689,Portugal,866,1,Basic,Optimization,Nonlinear Optimization,18.0,55.0
380,Portugal,866,0,Basic,Optimization,Nonlinear Optimization,37.0,76.0
1479,Portugal,866,1,Basic,Optimization,Nonlinear Optimization,18.0,75.0
37,Portugal,866,0,Basic,Optimization,Nonlinear Optimization,22.0,45.0
689,Portugal,867,0,Basic,Optimization,Nonlinear Optimization,18.0,75.0
689,Portugal,867,0,Basic,Optimization,Nonlinear Optimization,18.0,31.0
215,Lithuania,868,1,Basic,Differential Equations,Differential Equations,28.0,52.0
380,Portugal,868,0,Basic,Differential Equations,Differential Equations,37.0,34.0
552,Portugal,868,1,Basic,Differential Equations,Differential Equations,27.0,29.0
552,Portugal,869,0,Basic,Differential Equations,Differential Equations,27.0,44.0
26,Portugal,869,0,Basic,Differential Equations,Differential Equations,28.0,83.0
155,Spain,869,0,Basic,Differential Equations,Differential Equations,26.0,30.0
552,Portugal,870,0,Basic,Differential Equations,Differential Equations,27.0,64.0
155,Spain,870,1,Basic,Differential Equations,Differential Equations,,40.0
61,Portugal,870,1,Basic,Differential Equations,Differential Equations,35.0,84.0
380,Portugal,871,0,Basic,Differential Equations,Differential Equations,37.0,31.0
37,Portugal,872,0,Basic,Differential Equations,Differential Equations,22.0,65.0
1043,Lithuania,873,0,Basic,Differentiation,Partial Differentiation,20.0,74.0
1075,Portugal,873,0,Basic,Differentiation,Partial Differentiation,21.0,30.0
1044,Lithuania,873,1,Basic,Differentiation,Partial Differentiation,19.0,78.0
1044,Lithuania,873,1,Basic,Differentiation,Partial Differentiation,19.0,78.0
1024,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,20.0,68.0
1049,Lithuania,874,0,,Differentiation,Partial Differentiation,33.0,63.0
1044,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,19.0,100.0
1044,Lithuania,874,0,Basic,Differentiation,Partial Differentiation,19.0,45.0
1034,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,18.0,46.0
1028,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,36.0,90.0
1032,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,22.0,96.0
1049,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,33.0,55.0
165,Portugal,875,0,Basic,Differentiation,Partial Differentiation,27.0,35.0
1044,Lithuania,875,0,Basic,,Partial Differentiation,19.0,77.0
1044,Lithuania,875,1,Basic,Differentiation,Partial Differentiation,19.0,31.0
1044,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,19.0,72.0
1044,Lithuania,875,1,Basic,Differentiation,Partial Differentiation,19.0,30.0
1044,Lithuania,875,0,Basic,Differentiation,Partial Differentiation,19.0,49.0
1039,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,20.0,28.0
1056,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,19.0,51.0
1049,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,33.0,29.0
918,Portugal,876,0,Basic,Differentiation,Partial Differentiation,23.0,43.0
1044,Lithuania,876,0,Basic,Differentiation,Partial Differentiation,19.0,76.0
1044,Lithuania,876,1,Basic,Differentiation,Partial Differentiation,19.0,54.0
1044,Lithuania,876,1,Basic,,Partial Differentiation,19.0,69.0
753,Italy,876,0,Basic,Differentiation,Partial Differentiation,22.0,58.0
37,Portugal,876,1,Basic,Differentiation,Partial Differentiation,22.0,63.0
1056,Lithuania,877,0,Basic,Differentiation,Partial Differentiation,19.0,61.0
1046,Lithuania,877,0,Basic,Differentiation,Partial Differentiation,23.0,63.0
1024,Lithuania,877,0,Basic,Differentiation,Partial Differentiation,20.0,98.0
1032,Lithuania,877,1,Basic,Differentiation,Partial Differentiation,22.0,43.0
1011,Portugal,877,0,Basic,Differentiation,Partial Differentiation,27.0,89.0
483,Portugal,877,1,,Differentiation,Partial Differentiation,18.0,70.0
1044,Lithuania,877,1,Basic,Differentiation,Partial Differentiation,19.0,43.0
1050,Lithuania,878,0,Basic,Differentiation,Partial Differentiation,29.0,50.0
239,Lithuania,878,1,Basic,Differentiation,Partial Differentiation,18.0,36.0
1026,Lithuania,878,0,Basic,Differentiation,Partial Differentiation,25.0,31.0
1034,Lithuania,878,0,Basic,Differentiation,Partial Differentiation,18.0,56.0
165,Portugal,878,0,Basic,Differentiation,Partial Differentiation,27.0,102.0
1075,Portugal,878,0,Basic,Differentiation,Partial Differentiation,21.0,59.0
26,Portugal,878,1,Basic,Differentiation,Partial Differentiation,28.0,58.0
1044,Lithuania,878,1,Basic,Differentiation,Partial Differentiation,19.0,68.0
1044,Lithuania,878,1,Basic,Differentiation,Partial Differentiation,19.0,48.0
1039,Lithuania,879,0,Basic,Differentiation,Partial Differentiation,20.0,91.0
1043,Lithuania,879,0,Basic,Differentiation,Partial Differentiation,20.0,48.0
1049,Lithuania,879,0,Basic,Differentiation,Partial Differentiation,33.0,72.0
